reg_1,Black,image,2,100,C:\Energy_Graph\Symbols\Regulator Symbol.png,,reg_1,ABCN
fuse_1,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_1,ABCN
fuse_2,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_2,ABCN
fuse_3,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_3,BN
fuse_4,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_4,ABCN
fuse_5,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_5,ABCN
fuse_6,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_6,ABCN
fuse_7,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_7,BN
fuse_8,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_8,ABCN
fuse_9,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_9,ABCN
fuse_10,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_10,ABCN
fuse_11,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_11,ABCN
fuse_12,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_12,ABCN
fuse_13,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_13,ABCN
fuse_14,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_14,ABCN
fuse_15,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_15,ABCN
fuse_16,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_16,BN
fuse_17,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_17,ABCN
fuse_18,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_18,ABCN
fuse_19,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_19,ABCN
fuse_20,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_20,ABCN
fuse_21,Black,image,3,100,C:\Energy_Graph\Symbols\Fuse Symbol.png,,fuse_21,ABCN
load_1,Black,,1,100,,,load_1,BN
load_2,Black,,1,100,,,load_2,AN
load_3,Black,,1,100,,,load_3,AN
load_4,Black,,1,100,,,load_4,BN
load_5,Black,,1,100,,,load_5,BN
load_6,Black,,1,100,,,load_6,AN
load_7,Black,,1,100,,,load_7,AN
load_8,Black,,1,100,,,load_8,BN
load_9,Black,,1,100,,,load_9,ABCN
load_10,Black,,1,100,,,load_10,ABN
load_11,Black,,1,100,,,load_11,AN
load_12,Black,,1,100,,,load_12,ABN
load_13,Black,,1,100,,,load_13,AN
load_14,Black,,1,100,,,load_14,ABCN
load_15,Black,,1,100,,,load_15,ABCN
load_16,Black,,1,100,,,load_16,BN
load_17,Black,,1,100,,,load_17,ABCN
load_18,Black,,1,100,,,load_18,ABCN
load_19,Black,,1,100,,,load_19,ABCN
load_20,Black,,1,100,,,load_20,ABCN
load_21,Black,,1,100,,,load_21,BN
load_22,Black,,1,100,,,load_22,CN
load_23,Black,,1,100,,,load_23,CN
load_24,Black,,1,100,,,load_24,ABCN
load_25,Black,,1,100,,,load_25,ABCN
load_26,Black,,1,100,,,load_26,AN
load_27,Black,,1,100,,,load_27,ABCN
load_28,Black,,1,100,,,load_28,ABCN
load_29,Black,,1,100,,,load_29,ABCN
load_30,Black,,1,100,,,load_30,AN
load_31,Black,,1,100,,,load_31,ABCN
load_32,Black,,1,100,,,load_32,ABCN
load_33,Black,,1,100,,,load_33,AN
load_34,Black,,1,100,,,load_34,ABCN
load_35,Black,,1,100,,,load_35,CN
load_36,Black,,1,100,,,load_36,CN
load_37,Black,,1,100,,,load_37,ABCN
load_38,Black,,1,100,,,load_38,BN
load_39,Black,,1,100,,,load_39,ABCN
load_40,Black,,1,100,,,load_40,BN
load_41,Black,,1,100,,,load_41,ABCN
load_42,Black,,1,100,,,load_42,BN
load_43,Black,,1,100,,,load_43,ABCN
load_44,Black,,1,100,,,load_44,BN
load_45,Black,,1,100,,,load_45,ABCN
load_46,Black,,1,100,,,load_46,ABCN
load_47,Black,,1,100,,,load_47,ABCN
load_48,Black,,1,100,,,load_48,AN
load_49,Black,,1,100,,,load_49,ABCN
load_50,Black,,1,100,,,load_50,ABCN
load_51,Black,,1,100,,,load_51,ABCN
load_52,Black,,1,100,,,load_52,ABCN
load_53,Black,,1,100,,,load_53,ABCN
load_54,Black,,1,100,,,load_54,ABCN
load_55,Black,,1,100,,,load_55,ABCN
load_56,Black,,1,100,,,load_56,ABCN
load_57,Black,,1,100,,,load_57,ABCN
load_58,Black,,1,100,,,load_58,ABCN
load_59,Black,,1,100,,,load_59,ABCN
load_60,Black,,1,100,,,load_60,ABCN
load_61,Black,,1,100,,,load_61,ABCN
load_62,Black,,1,100,,,load_62,ABCN
meter_1,Black,triangle,5,100,,,meter_1,BN
meter_2,Black,triangle,5,100,,,meter_2,AN
meter_3,Black,triangle,5,100,,,meter_3,AN
meter_4,Black,triangle,5,100,,,meter_4,BN
meter_5,Black,triangle,5,100,,,meter_5,BN
meter_6,Black,triangle,5,100,,,meter_6,AN
meter_7,Black,triangle,5,100,,,meter_7,AN
meter_8,Black,triangle,5,100,,,meter_8,BN
meter_9,Black,triangle,5,100,,,meter_9,ABCN
meter_10,Black,triangle,5,100,,,meter_10,ABN
meter_11,Black,triangle,5,100,,,meter_11,AN
meter_12,Black,triangle,5,100,,,meter_12,ABN
meter_13,Black,triangle,5,100,,,meter_13,AN
meter_14,Black,triangle,5,100,,,meter_14,ABCN
meter_15,Black,triangle,5,100,,,meter_15,ABCN
meter_16,Black,triangle,5,100,,,meter_16,BN
meter_17,Black,triangle,5,100,,,meter_17,ABCN
meter_18,Black,triangle,5,100,,,meter_18,ABCN
meter_19,Black,triangle,5,100,,,meter_19,ABCN
meter_20,Black,triangle,5,100,,,meter_20,ABCN
meter_21,Black,triangle,5,100,,,meter_21,BN
meter_22,Black,triangle,5,100,,,meter_22,CN
meter_23,Black,triangle,5,100,,,meter_23,CN
meter_24,Black,triangle,5,100,,,meter_24,ABCN
meter_25,Black,triangle,5,100,,,meter_25,ABCN
meter_26,Black,triangle,5,100,,,meter_26,AN
meter_27,Black,triangle,5,100,,,meter_27,ABCN
meter_28,Black,triangle,5,100,,,meter_28,ABCN
meter_29,Black,triangle,5,100,,,meter_29,ABCN
meter_30,Black,triangle,5,100,,,meter_30,AN
meter_31,Black,triangle,5,100,,,meter_31,ABCN
meter_32,Black,triangle,5,100,,,meter_32,ABCN
meter_33,Black,triangle,5,100,,,meter_33,AN
meter_34,Black,triangle,5,100,,,meter_34,ABCN
meter_35,Black,triangle,5,100,,,meter_35,CN
meter_36,Black,triangle,5,100,,,meter_36,CN
meter_37,Black,triangle,5,100,,,meter_37,ABCN
meter_38,Black,triangle,5,100,,,meter_38,BN
meter_39,Black,triangle,5,100,,,meter_39,ABCN
meter_40,Black,triangle,5,100,,,meter_40,BN
meter_41,Black,triangle,5,100,,,meter_41,ABCN
meter_42,Black,triangle,5,100,,,meter_42,BN
meter_43,Black,triangle,5,100,,,meter_43,ABCN
meter_44,Black,triangle,5,100,,,meter_44,BN
meter_45,Black,triangle,5,100,,,meter_45,ABCN
meter_46,Black,triangle,5,100,,,meter_46,ABCN
meter_47,Black,triangle,5,100,,,meter_47,ABCN
meter_48,Black,triangle,5,100,,,meter_48,AN
meter_49,Black,triangle,5,100,,,meter_49,ABCN
meter_50,Black,triangle,5,100,,,meter_50,ABCN
meter_51,Black,triangle,5,100,,,meter_51,ABCN
meter_52,Black,triangle,5,100,,,meter_52,ABCN
meter_53,Black,triangle,5,100,,,meter_53,ABCN
meter_54,Black,triangle,5,100,,,meter_54,ABCN
meter_55,Black,triangle,5,100,,,meter_55,ABCN
meter_56,Black,triangle,5,100,,,meter_56,ABCN
meter_57,Black,triangle,5,100,,,meter_57,ABCN
meter_58,Black,triangle,5,100,,,meter_58,ABCN
meter_59,Black,triangle,5,100,,,meter_59,ABCN
meter_60,Black,triangle,5,100,,,meter_60,ABCN
meter_61,Black,triangle,5,100,,,meter_61,ABCN
meter_62,Black,triangle,5,100,,,meter_62,ABCN
meter_63,Black,triangle,5,100,,,meter_63,ABCN
node_1,Black,,1,100,,,node_1,ABCN
node_2,Black,,1,100,,,node_2,ABCN
node_3,Black,,1,100,,,node_3,ABCN
node_4,Black,,1,100,,,node_4,ABCN
node_5,Black,,1,100,,,node_5,ABCN
node_6,Black,,1,100,,,node_6,ABCN
node_7,Black,,1,100,,,node_7,ABCN
node_8,Black,,1,100,,,node_8,ABCN
node_9,Black,,1,100,,,node_9,BN
node_10,Black,,1,100,,,node_10,ABCN
node_11,Black,,1,100,,,node_11,AN
node_12,Black,,1,100,,,node_12,BN
node_13,Black,,1,100,,,node_13,ABCN
node_14,Black,,1,100,,,node_14,ABCN
node_15,Black,,1,100,,,node_15,AN
node_16,Black,,1,100,,,node_16,ABCN
node_17,Black,,1,100,,,node_17,CN
node_18,Black,,1,100,,,node_18,ABCN
node_19,Black,,1,100,,,node_19,BN
node_20,Black,,1,100,,,node_20,ABCN
node_21,Black,,1,100,,,node_21,BN
node_22,Black,,1,100,,,node_22,ABCN
node_23,Black,,1,100,,,node_23,BN
node_24,Black,,1,100,,,node_24,ABCN
node_25,Black,,1,100,,,node_25,ABCN
node_26,Black,,1,100,,,node_26,BN
node_27,Black,,1,100,,,node_27,ABCN
node_28,Black,,1,100,,,node_28,AN
node_29,Black,,1,100,,,node_29,ABCN
node_30,Black,,1,100,,,node_30,ABCN
node_31,Black,,1,100,,,node_31,ABCN
node_32,Black,,1,100,,,node_32,ABCN
node_33,Black,,1,100,,,node_33,ABCN
node_34,Black,,1,100,,,node_34,ABCN
node_35,Black,,1,100,,,node_35,ABCN
node_36,Black,,1,100,,,node_36,ABCN
node_37,Black,,1,100,,,node_37,ABCN
node_38,Black,,1,100,,,node_38,ABCN
node_39,Black,,1,100,,,node_39,BN
node_40,Black,,1,100,,,node_40,AN
node_41,Black,,1,100,,,node_41,AN
node_42,Black,,1,100,,,node_42,CN
node_43,Black,,1,100,,,node_43,ABCN
node_44,Black,,1,100,,,node_44,ABCN
node_45,Black,,1,100,,,node_45,ABCN
node_46,Black,,1,100,,,node_46,ABCN
node_47,Black,,1,100,,,node_47,ABCN
node_48,Black,,1,100,,,node_48,ABCN
node_49,Black,,1,100,,,node_49,ABCN
node_50,Black,,1,100,,,node_50,AN
node_51,Black,,1,100,,,node_51,CN
node_52,Black,,1,100,,,node_52,AN
node_53,Black,,1,100,,,node_53,AN
node_54,Black,,1,100,,,node_54,BN
node_55,Black,,1,100,,,node_55,ABCN
node_56,Black,,1,100,,,node_56,ABN
node_57,Black,,1,100,,,node_57,AN
node_58,Black,,1,100,,,node_58,ABN
node_59,Black,,1,100,,,node_59,ABCN
node_60,Black,,1,100,,,node_60,CN
node_61,Black,,1,100,,,node_61,ABCN
node_62,Black,,1,100,,,node_62,BN
node_63,Black,,1,100,,,node_63,ABCN
node_64,Black,,1,100,,,node_64,ABCN
node_65,Black,,1,100,,,node_65,ABCN
node_66,Black,,1,100,,,node_66,ABCN
node_67,Black,,1,100,,,node_67,BN
node_68,Black,,1,100,,,node_68,ABCN
node_69,Black,,1,100,,,node_69,ABCN
node_70,Black,,1,100,,,node_70,AN
node_71,Black,,1,100,,,node_71,BN
node_72,Black,,1,100,,,node_72,ABCN
node_73,Black,,1,100,,,node_73,ABCN
node_74,Black,,1,100,,,node_74,ABCN
node_75,Black,,1,100,,,node_75,ABCN
node_76,Black,,1,100,,,node_76,ABCN
node_77,Black,,1,100,,,node_77,ABCN
node_78,Black,,1,100,,,node_78,ABCN
node_79,Black,,1,100,,,node_79,ABCN
node_80,Black,,1,100,,,node_80,BN
node_81,Black,,1,100,,,node_81,ABCN
node_82,Black,,1,100,,,node_82,ABCN
node_83,Black,,1,100,,,node_83,ABCN
node_84,Black,,1,100,,,node_84,ABCN
node_85,Black,,1,100,,,node_85,ABCN
node_86,Black,,1,100,,,node_86,ABCN
node_87,Black,,1,100,,,node_87,ABCN
node_88,Black,,1,100,,,node_88,ABCN
node_89,Black,,1,100,,,node_89,ABCN
node_90,Black,,1,100,,,node_90,BN
node_91,Black,,1,100,,,node_91,ABCN
node_92,Black,,1,100,,,node_92,ABCN
node_93,Black,,1,100,,,node_93,ABCN
node_94,Black,,1,100,,,node_94,ABCN
node_95,Black,,1,100,,,node_95,BN
node_96,Black,,1,100,,,node_96,ABCN
node_97,Black,,1,100,,,node_97,ABCN
node_98,Black,,1,100,,,node_98,ABCN
node_99,Black,,1,100,,,node_99,ABCN
node_100,Black,,1,100,,,node_100,ABCN
node_101,Black,,1,100,,,node_101,ABCN
node_102,Black,,1,100,,,node_102,ABCN
node_103,Black,,1,100,,,node_103,BN
node_104,Black,,1,100,,,node_104,BN
node_105,Black,,1,100,,,node_105,ABCN
node_106,Black,,1,100,,,node_106,ABCN
node_107,Black,,1,100,,,node_107,ABCN
node_108,Black,,1,100,,,node_108,ABCN
node_109,Black,,1,100,,,node_109,BN
node_110,Black,,1,100,,,node_110,ABCN
node_111,Black,,1,100,,,node_111,ABCN
node_112,Black,,1,100,,,node_112,ABCN
node_113,Black,,1,100,,,node_113,ABCN
node_114,Black,,1,100,,,node_114,ABCN
node_115,Black,,1,100,,,node_115,ABCN
node_116,Black,,1,100,,,node_116,ABCN
node_117,Black,,1,100,,,node_117,ABCN
node_118,Black,,1,100,,,node_118,ABCN
node_119,Black,,1,100,,,node_119,CN
node_120,Black,,1,100,,,node_120,ABCN
node_121,Black,,1,100,,,node_121,ABCN
node_122,Black,,1,100,,,node_122,ABCN
node_123,Black,,1,100,,,node_123,ABCN
node_124,Black,,1,100,,,node_124,ABCN
node_125,Black,,1,100,,,node_125,ABCN
node_126,Black,,1,100,,,node_126,ABCN
node_127,Black,,1,100,,,node_127,ABCN
node_128,Black,,1,100,,,node_128,ABCN
node_129,Black,,1,100,,,node_129,ABCN
node_130,Black,,1,100,,,node_130,ABCN
node_131,Black,,1,100,,,node_131,ABCN
node_132,Black,,1,100,,,node_132,ABCN
node_133,Black,,1,100,,,node_133,ABCN
node_134,Black,,1,100,,,node_134,ABCN
node_135,Black,,1,100,,,node_135,ABCN
node_136,Black,,1,100,,,node_136,ABCN
node_137,Black,,1,100,,,node_137,ABCN
node_138,Black,,1,100,,,node_138,ABCN
node_139,Black,,1,100,,,node_139,ABCN
node_140,Black,,1,100,,,node_140,ABCN
node_141,Black,,1,100,,,node_141,ABCN
node_142,Black,,1,100,,,node_142,ABCN
node_143,Black,,1,100,,,node_143,ABCN
node_144,Black,,1,100,,,node_144,ABCN
node_145,Black,,1,100,,,node_145,ABCN
node_146,Black,,1,100,,,node_146,ABCN
node_147,Black,,1,100,,,node_147,ABCN
node_148,Black,,1,100,,,node_148,ABCN
node_149,Black,,1,100,,,node_149,ABCN
node_150,Black,,1,100,,,node_150,ABCN
node_151,Black,,1,100,,,node_151,ABCN
node_152,Black,,1,100,,,node_152,ABCN
node_153,Black,,1,100,,,node_153,ABCN
node_154,Black,,1,100,,,node_154,ABCN
node_155,Black,,1,100,,,node_155,ABCN
node_156,Black,,1,100,,,node_156,ABCN
node_157,Black,,1,100,,,node_157,ABCN
