node_317,reg_1,,1,,,,,ABCN
reg_1,meter_47,,1,,,,,ABCN
node_50,fuse_1,,1,,,,,ABCN
fuse_1,node_172,,1,,,,,ABCN
node_49,fuse_2,,1,,,,,ABCN
fuse_2,node_173,,1,,,,,ABCN
node_18,fuse_3,,1,,,,,ABCN
fuse_3,node_191,,1,,,,,ABCN
node_17,fuse_4,,1,,,,,ABCN
fuse_4,node_199,,1,,,,,ABCN
node_20,fuse_5,,1,,,,,ABCN
fuse_5,node_188,,1,,,,,ABCN
node_19,fuse_6,,1,,,,,ABCN
fuse_6,node_202,,1,,,,,ABCN
node_57,fuse_7,,1,,,,,ABCN
fuse_7,node_198,,1,,,,,ABCN
node_38,fuse_8,,1,,,,,AN
fuse_8,node_189,,1,,,,,AN
node_37,fuse_9,,1,,,,,AN
fuse_9,node_200,,1,,,,,AN
node_56,fuse_10,,1,,,,,ABCN
fuse_10,node_197,,1,,,,,ABCN
node_44,fuse_11,,1,,,,,ABCN
fuse_11,node_196,,1,,,,,ABCN
node_42,fuse_12,,1,,,,,ABN
fuse_12,node_203,,1,,,,,ABN
node_51,fuse_13,,1,,,,,AN
fuse_13,node_204,,1,,,,,AN
node_46,fuse_14,,1,,,,,ABCN
fuse_14,node_178,,1,,,,,ABCN
node_16,fuse_15,,1,,,,,ABCN
fuse_15,node_175,,1,,,,,ABCN
node_15,fuse_16,,1,,,,,ABCN
fuse_16,node_186,,1,,,,,ABCN
node_21,fuse_17,,1,,,,,ABCN
fuse_17,node_184,,1,,,,,ABCN
node_9,fuse_18,,1,,,,,ABCN
fuse_18,node_171,,1,,,,,ABCN
node_9,fuse_19,,1,,,,,ACN
fuse_19,node_170,,1,,,,,ACN
node_8,fuse_20,,1,,,,,ABCN
fuse_20,node_179,,1,,,,,ABCN
node_6,fuse_21,,1,,,,,ABCN
fuse_21,node_176,,1,,,,,ABCN
node_53,fuse_22,,1,,,,,ABCN
fuse_22,node_182,,1,,,,,ABCN
node_5,fuse_23,,1,,,,,ABCN
fuse_23,node_177,,1,,,,,ABCN
node_42,fuse_24,,1,,,,,ABCN
fuse_24,node_183,,1,,,,,ABCN
node_3,fuse_25,,1,,,,,CN
fuse_25,node_174,,1,,,,,CN
node_5,fuse_26,,1,,,,,BN
fuse_26,node_195,,1,,,,,BN
node_30,fuse_27,,1,,,,,ABCN
fuse_27,node_185,,1,,,,,ABCN
node_4,fuse_28,,1,,,,,ABCN
fuse_28,node_180,,1,,,,,ABCN
node_29,fuse_29,,1,,,,,ABCN
fuse_29,node_192,,1,,,,,ABCN
node_30,fuse_30,,1,,,,,ABCN
fuse_30,node_190,,1,,,,,ABCN
node_3,fuse_31,,1,,,,,ABCN
fuse_31,node_194,,1,,,,,ABCN
node_2,fuse_32,,1,,,,,CN
fuse_32,node_193,,1,,,,,CN
node_32,fuse_33,,1,,,,,CN
fuse_33,node_181,,1,,,,,CN
node_210,fuse_34,,1,,,,,ABCN
fuse_34,node_187,,1,,,,,ABCN
node_293,fuse_35,,1,,,,,ABCN
fuse_35,node_201,,1,,,,,ABCN
load_1,meter_1,,2,,,,,ABCN
load_2,meter_2,,2,,,,,ABCN
load_3,meter_3,,2,,,,,ABCN
load_4,meter_4,,2,,,,,ABCN
load_5,meter_5,,2,,,,,ABCN
load_6,meter_6,,2,,,,,ABCN
load_7,meter_7,,2,,,,,ABCN
load_8,meter_8,,2,,,,,ABCN
load_9,meter_9,,2,,,,,ABCN
load_10,meter_10,,2,,,,,ABCN
load_11,meter_11,,2,,,,,ABCN
load_12,meter_12,,2,,,,,ABCN
load_13,meter_13,,2,,,,,ABCN
load_14,meter_14,,2,,,,,AN
load_15,meter_15,,2,,,,,ABCN
load_16,meter_16,,2,,,,,ABCN
load_17,meter_17,,2,,,,,ABCN
load_18,meter_18,,2,,,,,ABCN
load_19,meter_19,,2,,,,,AN
load_20,meter_20,,2,,,,,AN
load_21,meter_21,,2,,,,,ABCN
load_22,meter_22,,2,,,,,ABN
load_23,meter_23,,2,,,,,ABCN
load_24,meter_24,,2,,,,,AN
load_25,meter_25,,2,,,,,ABCN
load_26,meter_26,,2,,,,,ABCN
load_27,meter_27,,2,,,,,ACN
load_28,meter_28,,2,,,,,ABCN
load_29,meter_29,,2,,,,,ABCN
load_30,meter_30,,2,,,,,ABCN
load_31,meter_31,,2,,,,,ABCN
load_32,meter_32,,2,,,,,ABN
load_33,meter_33,,2,,,,,ABCN
load_34,meter_34,,2,,,,,ABCN
load_35,meter_35,,2,,,,,ABCN
load_36,meter_36,,2,,,,,ABCN
load_37,meter_37,,2,,,,,BN
load_38,meter_38,,2,,,,,ABCN
load_39,meter_39,,2,,,,,ABCN
load_40,meter_40,,2,,,,,ABCN
load_41,meter_41,,2,,,,,ABN
load_42,meter_42,,2,,,,,ABN
load_43,meter_43,,2,,,,,ABCN
load_44,meter_44,,2,,,,,ABN
load_45,meter_45,,2,,,,,ABN
load_46,meter_46,,2,,,,,ABCN
node_1,meter_47,,2,,,,,ABCN
node_63,node_227,,1,Solid,,,,ABCN
node_228,node_63,,1,Solid,,,,ABCN
node_223,node_50,,1,Solid,,,,ABCN
node_50,node_49,,1,Solid,,,,ABCN
node_241,node_165,,1,Solid,,,,ABCN
node_237,node_122,,1,Solid,,,,ABCN
node_252,node_101,,1,Solid,,,,ABCN
node_244,node_123,,1,Solid,,,,CN
node_233,node_124,,1,Solid,,,,CN
node_121,node_257,,1,Solid,,,,ABCN
node_115,node_254,,1,Solid,,,,ABCN
node_66,node_247,,1,Solid,,,,ABCN
node_101,node_265,,1,Solid,,,,ABCN
node_209,node_19,,1,Solid,,,,ABCN
node_23,node_24,,1,Solid,,,,ABCN
node_235,node_164,,1,Solid,,,,ABCN
node_245,node_139,,1,Solid,,,,ABCN
node_207,node_18,,1,Solid,,,,ABCN
node_164,node_256,,1,Solid,,,,ABCN
node_113,node_314,,1,Solid,,,,AN
node_231,node_167,,1,Solid,,,,ABCN
node_250,node_66,,1,Solid,,,,ABCN
node_166,node_238,,1,Solid,,,,ABCN
node_137,node_242,,1,Solid,,,,AN
node_249,node_114,,1,Solid,,,,ABCN
node_264,node_138,,1,Solid,,,,ABCN
node_232,node_163,,1,Solid,,,,ABCN
node_240,node_102,,1,Solid,,,,ABCN
node_18,node_20,,1,Solid,,,,ABCN
node_258,node_166,,1,Solid,,,,ABCN
node_165,node_239,,1,Solid,,,,ABCN
node_112,node_248,,1,Solid,,,,ABCN
node_253,node_111,,1,Solid,,,,ABCN
node_229,node_71,,1,Solid,,,,AN
node_251,node_67,,1,Solid,,,,ABCN
node_19,node_17,,1,Solid,,,,ABCN
node_25,node_312,,1,Solid,,,,ABCN
node_57,node_56,,1,Solid,,,,ABCN
node_260,node_115,,1,Solid,,,,ABCN
node_206,node_57,,1,Solid,,,,ABCN
node_262,node_112,,1,Solid,,,,ABCN
node_111,node_246,,1,Solid,,,,ABCN
node_261,node_121,,1,Solid,,,,ABCN
node_230,node_113,,1,Solid,,,,AN
node_163,node_255,,1,Solid,,,,ABCN
node_216,node_23,,1,Solid,,,,ABCN
node_26,node_25,,1,Solid,,,,ABCN
node_259,node_137,,1,Solid,,,,AN
node_71,node_236,,1,Solid,,,,AN
node_54,node_168,,1,Solid,,,,ABCN
node_45,node_44,,1,Solid,,,,ABCN
node_44,node_42,,1,Solid,,,,ABCN
node_203,node_104,,1,Solid,,,,ABN
node_68,node_51,,1,Solid,,,,ABCN
node_41,node_46,,1,Solid,,,,ABCN
node_45,node_47,,1,Solid,,,,ABCN
node_47,node_155,,1,Solid,,,,ABCN
node_13,node_16,,1,Solid,,,,ABCN
node_12,node_15,,1,Solid,,,,ABCN
node_22,node_21,,1,Solid,,,,ABCN
node_194,node_58,,1,Solid,,,,ABCN
node_58,node_136,,1,Solid,,,,ABCN
node_60,node_61,,1,Solid,,,,AN
node_59,node_60,,1,Solid,,,,ABCN
node_170,node_129,,1,Solid,,,,ACN
node_148,node_62,,1,Solid,,,,ABCN
node_62,node_73,,1,Solid,,,,ABCN
node_171,node_59,,1,Solid,,,,ABCN
node_52,node_169,,1,Solid,,,,AN
node_204,node_52,,1,Solid,,,,AN
node_40,node_41,,1,Solid,,,,ABCN
node_40,node_220,,1,Solid,,,,ABCN
node_39,node_93,,1,Solid,,,,ABCN
node_64,node_39,,1,Solid,,,,ABCN
node_65,node_135,,1,Solid,,,,CN
node_88,node_65,,1,Solid,,,,CN
node_86,node_205,,1,Solid,,,,ABCN
node_94,node_144,,1,Solid,,,,AN
node_140,node_134,,1,Solid,,,,ABCN
node_79,node_105,,1,Solid,,,,BN
node_145,node_80,,1,Solid,,,,BN
node_131,node_142,,1,Solid,,,,ABCN
node_12,node_13,,1,Solid,,,,ABCN
node_39,node_130,,1,Solid,,,,ACN
node_127,node_4,,1,Solid,,,,ABCN
node_117,node_70,,1,Solid,,,,BN
node_208,node_92,,1,Solid,,,,ABCN
node_118,node_148,,1,Solid,,,,ABCN
node_195,node_72,,1,Solid,,,,BN
node_29,node_30,,1,Solid,,,,ABCN
node_151,node_156,,1,Solid,,,,ABCN
node_27,node_218,,1,Solid,,,,ABCN
node_41,node_45,,1,Solid,,,,ABCN
node_4,node_145,,1,Solid,,,,BN
node_76,node_131,,1,Solid,,,,ABCN
node_157,node_8,,1,Solid,,,,ABCN
node_176,node_106,,1,Solid,,,,ACN
node_104,node_35,,1,Solid,,,,ABN
node_155,node_126,,1,Solid,,,,ABCN
node_120,node_158,,1,Solid,,,,BN
node_190,node_31,,1,Solid,,,,BN
node_132,node_107,,1,Solid,,,,ABCN
node_150,node_149,,1,Solid,,,,ABCN
node_34,node_88,,1,Solid,,,,CN
node_55,node_119,,1,Solid,,,,ABN
node_159,node_28,,1,Solid,,,,ABCN
node_106,node_11,,1,Solid,,,,ACN
node_82,node_83,,1,Solid,,,,ABCN
node_8,node_81,,1,Solid,,,,ABCN
node_97,node_84,,1,Solid,,,,ABCN
node_73,node_82,,1,Solid,,,,ABCN
node_10,node_9,,1,Solid,,,,ABCN
node_9,node_157,,1,Solid,,,,ABCN
node_55,node_53,,1,Solid,,,,ABCN
node_217,node_55,,1,Solid,,,,ABCN
node_53,node_108,,1,Solid,,,,ABCN
node_192,node_100,,1,Solid,,,,ACN
node_177,node_127,,1,Solid,,,,ABCN
node_142,node_12,,1,Solid,,,,ABCN
node_93,node_43,,1,Solid,,,,ABCN
node_108,node_68,,1,Solid,,,,ABCN
node_153,node_159,,1,Solid,,,,ABCN
node_100,node_94,,1,Solid,,,,AN
node_31,node_85,,1,Solid,,,,BN
node_136,node_160,,1,Solid,,,,ABCN
node_2,node_78,,1,Solid,,,,CN
node_80,node_79,,1,Solid,,,,BN
node_70,node_96,,1,Solid,,,,BN
node_92,node_76,,1,Solid,,,,ABCN
node_43,node_133,,1,Solid,,,,BN
node_43,node_99,,1,Solid,,,,ABCN
node_107,node_143,,1,Solid,,,,ABCN
node_13,node_91,,1,Solid,,,,ABCN
node_28,node_146,,1,Solid,,,,ABCN
node_161,node_29,,1,Solid,,,,ABCN
node_99,node_14,,1,Solid,,,,ABCN
node_28,node_120,,1,Solid,,,,BN
node_185,node_153,,1,Solid,,,,ABCN
node_149,node_118,,1,Solid,,,,ABCN
node_147,node_103,,1,Solid,,,,ABN
node_11,node_90,,1,Solid,,,,ACN
node_226,node_141,,1,Solid,,,,ABCN
node_7,node_226,,1,Solid,,,,ABCN
node_35,node_116,,1,Solid,,,,ABN
node_174,node_110,,1,Solid,,,,CN
node_32,node_75,,1,Solid,,,,CN
node_34,node_152,,1,Solid,,,,CN
node_110,node_2,,1,Solid,,,,CN
node_72,node_87,,1,Solid,,,,BN
node_87,node_117,,1,Solid,,,,BN
node_98,node_10,,1,Solid,,,,ABCN
node_14,node_22,,1,Solid,,,,ABCN
node_135,node_109,,1,Solid,,,,CN
node_160,node_161,,1,Solid,,,,ABCN
node_141,node_140,,1,Solid,,,,ABCN
node_74,node_128,,1,Solid,,,,ACN
node_22,node_27,,1,Solid,,,,ABCN
node_11,node_74,,1,Solid,,,,ACN
node_84,node_150,,1,Solid,,,,ABCN
node_182,node_54,,1,Solid,,,,ABCN
node_54,node_77,,1,Solid,,,,ABCN
node_5,node_162,,1,Solid,,,,ABCN
node_33,node_147,,1,Solid,,,,ABN
node_103,node_154,,1,Solid,,,,ABN
node_144,node_69,,1,Solid,,,,AN
node_27,node_132,,1,Solid,,,,ABCN
node_179,node_7,,1,Solid,,,,ABCN
node_129,node_32,,1,Solid,,,,CN
node_81,node_5,,1,Solid,,,,ABCN
node_75,node_34,,1,Solid,,,,CN
node_7,node_97,,1,Solid,,,,ABCN
node_116,node_33,,1,Solid,,,,ABN
node_83,node_125,,1,Solid,,,,ABCN
node_3,node_86,,1,Solid,,,,ABCN
node_78,node_95,,1,Solid,,,,CN
node_162,node_3,,1,Solid,,,,ABCN
node_89,node_151,,1,Solid,,,,ABCN
node_6,node_89,,1,Solid,,,,ABCN
node_134,node_6,,1,Solid,,,,ABCN
node_213,node_98,,1,Solid,,,,ABCN
node_49,switch_1,,1,,,,,ABCN
switch_1,node_224,,1,,,,,ABCN
node_17,switch_2,,1,,,,,ABCN
switch_2,node_212,,1,,,,,ABCN
node_67,switch_3,,1,,,,,ABCN
switch_3,node_313,,1,,,,,ABCN
node_215,switch_4,,1,,,,,ABCN
switch_4,node_26,,1,,,,,ABCN
node_24,switch_5,,1,,,,,ABCN
switch_5,node_214,,1,,,,,ABCN
node_20,switch_6,,1,,,,,ABCN
switch_6,node_219,,1,,,,,ABCN
node_56,switch_7,,1,,,,,ABCN
switch_7,node_211,,1,,,,,ABCN
node_25,switch_8,,1,,,,,ABCN
switch_8,node_210,,1,,,,,ABCN
node_221,switch_9,,1,,,,,ABCN
switch_9,node_64,,1,,,,,ABCN
node_222,switch_10,,1,,,,,ABCN
switch_10,node_40,,1,,,,,ABCN
node_51,switch_11,,1,,,,,ABCN
switch_11,node_225,,1,,,,,ABCN
node_14,switch_12,,1,,,,,ABCN
switch_12,node_213,,1,,,,,ABCN
node_14,switch_13,,1,,,,,ABCN
switch_13,node_208,,1,,,,,ABCN
node_220,switch_14,,1,,,,,ABCN
switch_14,node_221,,1,,,,,ABCN
node_225,switch_15,,1,,,,,ABCN
switch_15,node_223,,1,,,,,ABCN
node_310,switch_16,,1,,,,,ABCN
switch_16,node_206,,1,,,,,ABCN
node_295,switch_17,,1,,,,,ABCN
switch_17,node_216,,1,,,,,ABCN
node_175,switch_18,,1,,,,,ABCN
switch_18,node_207,,1,,,,,ABCN
node_236,switch_19,,1,,,,,AN
switch_19,node_230,,1,,,,,AN
node_294,switch_20,,1,,,,,ABCN
switch_20,node_217,,1,,,,,ABCN
node_311,switch_21,,1,,,,,ABCN
switch_21,node_260,,1,,,,,ABCN
node_186,switch_22,,1,,,,,ABCN
switch_22,node_209,,1,,,,,ABCN
node_309,switch_23,,1,,,,,ABCN
switch_23,node_241,,1,,,,,ABCN
node_123,xfmr_1,,1,,,,,CS
xfmr_1,tn_1,,1,,,,,CS
node_124,xfmr_2,,1,,,,,CS
xfmr_2,tn_2,,1,,,,,CS
node_139,xfmr_3,,1,,,,,AS
xfmr_3,tn_3,,1,,,,,AS
node_139,xfmr_4,,1,,,,,BS
xfmr_4,tn_4,,1,,,,,BS
node_139,xfmr_5,,1,,,,,CS
xfmr_5,tn_5,,1,,,,,CS
node_58,xfmr_6,,1,,,,,AS
xfmr_6,tn_6,,1,,,,,AS
node_58,xfmr_7,,1,,,,,BS
xfmr_7,tn_7,,1,,,,,BS
node_58,xfmr_8,,1,,,,,CS
xfmr_8,tn_8,,1,,,,,CS
node_136,xfmr_9,,1,,,,,AS
xfmr_9,tn_9,,1,,,,,AS
node_136,xfmr_10,,1,,,,,BS
xfmr_10,tn_10,,1,,,,,BS
node_136,xfmr_11,,1,,,,,CS
xfmr_11,tn_11,,1,,,,,CS
node_61,xfmr_12,,1,,,,,AS
xfmr_12,tn_12,,1,,,,,AS
node_60,xfmr_13,,1,,,,,AS
xfmr_13,tn_13,,1,,,,,AS
node_60,xfmr_14,,1,,,,,BS
xfmr_14,tn_14,,1,,,,,BS
node_60,xfmr_15,,1,,,,,CS
xfmr_15,tn_15,,1,,,,,CS
node_129,xfmr_16,,1,,,,,AS
xfmr_16,tn_16,,1,,,,,AS
node_129,xfmr_17,,1,,,,,CS
xfmr_17,tn_17,,1,,,,,CS
node_62,xfmr_18,,1,,,,,AS
xfmr_18,tn_18,,1,,,,,AS
node_62,xfmr_19,,1,,,,,BS
xfmr_19,tn_19,,1,,,,,BS
node_62,xfmr_20,,1,,,,,CS
xfmr_20,tn_20,,1,,,,,CS
node_73,xfmr_21,,1,,,,,AS
xfmr_21,tn_21,,1,,,,,AS
node_73,xfmr_22,,1,,,,,BS
xfmr_22,tn_22,,1,,,,,BS
node_73,xfmr_23,,1,,,,,CS
xfmr_23,tn_23,,1,,,,,CS
node_59,xfmr_24,,1,,,,,AS
xfmr_24,tn_24,,1,,,,,AS
node_59,xfmr_25,,1,,,,,BS
xfmr_25,tn_25,,1,,,,,BS
node_59,xfmr_26,,1,,,,,CS
xfmr_26,tn_26,,1,,,,,CS
node_135,xfmr_27,,1,,,,,CS
xfmr_27,tn_27,,1,,,,,CS
node_65,xfmr_28,,1,,,,,CS
xfmr_28,tn_28,,1,,,,,CS
node_205,xfmr_29,,1,,,,,AS
xfmr_29,tn_29,,1,,,,,AS
node_205,xfmr_30,,1,,,,,BS
xfmr_30,tn_30,,1,,,,,BS
node_205,xfmr_31,,1,,,,,CS
xfmr_31,tn_31,,1,,,,,CS
node_144,xfmr_32,,1,,,,,AS
xfmr_32,tn_32,,1,,,,,AS
node_134,xfmr_33,,1,,,,,AS
xfmr_33,tn_33,,1,,,,,AS
node_134,xfmr_34,,1,,,,,BS
xfmr_34,tn_34,,1,,,,,BS
node_134,xfmr_35,,1,,,,,CS
xfmr_35,tn_35,,1,,,,,CS
node_105,xfmr_36,,1,,,,,BS
xfmr_36,tn_36,,1,,,,,BS
node_80,xfmr_37,,1,,,,,BS
xfmr_37,tn_37,,1,,,,,BS
node_70,xfmr_38,,1,,,,,BS
xfmr_38,tn_38,,1,,,,,BS
node_148,xfmr_39,,1,,,,,AS
xfmr_39,tn_39,,1,,,,,AS
node_148,xfmr_40,,1,,,,,BS
xfmr_40,tn_40,,1,,,,,BS
node_148,xfmr_41,,1,,,,,CS
xfmr_41,tn_41,,1,,,,,CS
node_72,xfmr_42,,1,,,,,BS
xfmr_42,tn_42,,1,,,,,BS
node_156,xfmr_43,,1,,,,,AS
xfmr_43,tn_43,,1,,,,,AS
node_156,xfmr_44,,1,,,,,BS
xfmr_44,tn_44,,1,,,,,BS
node_156,xfmr_45,,1,,,,,CS
xfmr_45,tn_45,,1,,,,,CS
node_145,xfmr_46,,1,,,,,BS
xfmr_46,tn_46,,1,,,,,BS
node_106,xfmr_47,,1,,,,,AS
xfmr_47,tn_47,,1,,,,,AS
node_106,xfmr_48,,1,,,,,CS
xfmr_48,tn_48,,1,,,,,CS
node_158,xfmr_49,,1,,,,,BS
xfmr_49,tn_49,,1,,,,,BS
node_149,xfmr_50,,1,,,,,AS
xfmr_50,tn_50,,1,,,,,AS
node_149,xfmr_51,,1,,,,,BS
xfmr_51,tn_51,,1,,,,,BS
node_149,xfmr_52,,1,,,,,CS
xfmr_52,tn_52,,1,,,,,CS
node_88,xfmr_53,,1,,,,,CS
xfmr_53,tn_53,,1,,,,,CS
node_83,xfmr_54,,1,,,,,AS
xfmr_54,tn_54,,1,,,,,AS
node_83,xfmr_55,,1,,,,,BS
xfmr_55,tn_55,,1,,,,,BS
node_83,xfmr_56,,1,,,,,CS
xfmr_56,tn_56,,1,,,,,CS
node_84,xfmr_57,,1,,,,,AS
xfmr_57,tn_57,,1,,,,,AS
node_84,xfmr_58,,1,,,,,BS
xfmr_58,tn_58,,1,,,,,BS
node_84,xfmr_59,,1,,,,,CS
xfmr_59,tn_59,,1,,,,,CS
node_82,xfmr_60,,1,,,,,AS
xfmr_60,tn_60,,1,,,,,AS
node_82,xfmr_61,,1,,,,,BS
xfmr_61,tn_61,,1,,,,,BS
node_82,xfmr_62,,1,,,,,CS
xfmr_62,tn_62,,1,,,,,CS
node_157,xfmr_63,,1,,,,,AS
xfmr_63,tn_63,,1,,,,,AS
node_157,xfmr_64,,1,,,,,BS
xfmr_64,tn_64,,1,,,,,BS
node_157,xfmr_65,,1,,,,,CS
xfmr_65,tn_65,,1,,,,,CS
node_100,xfmr_66,,1,,,,,AS
xfmr_66,tn_66,,1,,,,,AS
node_100,xfmr_67,,1,,,,,CS
xfmr_67,tn_67,,1,,,,,CS
node_127,xfmr_68,,1,,,,,AS
xfmr_68,tn_68,,1,,,,,AS
node_127,xfmr_69,,1,,,,,BS
xfmr_69,tn_69,,1,,,,,BS
node_127,xfmr_70,,1,,,,,CS
xfmr_70,tn_70,,1,,,,,CS
node_159,xfmr_71,,1,,,,,AS
xfmr_71,tn_71,,1,,,,,AS
node_159,xfmr_72,,1,,,,,BS
xfmr_72,tn_72,,1,,,,,BS
node_159,xfmr_73,,1,,,,,CS
xfmr_73,tn_73,,1,,,,,CS
node_94,xfmr_74,,1,,,,,AS
xfmr_74,tn_74,,1,,,,,AS
node_85,xfmr_75,,1,,,,,BS
xfmr_75,tn_75,,1,,,,,BS
node_160,xfmr_76,,1,,,,,AS
xfmr_76,tn_76,,1,,,,,AS
node_160,xfmr_77,,1,,,,,BS
xfmr_77,tn_77,,1,,,,,BS
node_160,xfmr_78,,1,,,,,CS
xfmr_78,tn_78,,1,,,,,CS
node_78,xfmr_79,,1,,,,,CS
xfmr_79,tn_79,,1,,,,,CS
node_79,xfmr_80,,1,,,,,BS
xfmr_80,tn_80,,1,,,,,BS
node_96,xfmr_81,,1,,,,,BS
xfmr_81,tn_81,,1,,,,,BS
node_146,xfmr_82,,1,,,,,AS
xfmr_82,tn_82,,1,,,,,AS
node_146,xfmr_83,,1,,,,,BS
xfmr_83,tn_83,,1,,,,,BS
node_146,xfmr_84,,1,,,,,CS
xfmr_84,tn_84,,1,,,,,CS
node_120,xfmr_85,,1,,,,,BS
xfmr_85,tn_85,,1,,,,,BS
